pair,market,entry_date,position_side,entry_price,position_size,entry_zscore,coint_pvalue,half_life,zero_crossing,exit_date,exit_zscore,exit_signal,total_pnl
BCH-USD--1INCH-USD,1INCH-USD,2023-04-21T00:25:12.378Z,SHORT,0.51,97.0,-2.247324439233572,0.0080755967799581,10.0,13.0,2023-04-28T11:34:01.268310,2.3575907365164754,Zscore,2.543462
FIL-USD--SUSHI-USD,FIL-USD,2023-04-28T10:44:18.273Z,SHORT,5.37,9.3,1.6853727663123352,0.030805108951234,14.0,33.0,2023-04-28T11:51:45.358821,-1.7381814700571514,Zscore,0.207085
FIL-USD--SUSHI-USD,SUSHI-USD,2023-04-28T10:44:37.222Z,LONG,1.056,47.7,1.6853727663123352,0.030805108951234,14.0,33.0,2023-04-28T11:51:47.268873,-1.7381814700571514,Zscore,-0.412278
ENJ-USD--ZRX-USD,ENJ-USD,2023-04-27T01:34:02.826Z,LONG,0.398,126.0,-2.236198716531318,0.0059844126262552,7.0,13.0,2023-04-28T15:02:12.513412,2.662384394603305,Zscore,-0.802829
ENJ-USD--ZRX-USD,ZRX-USD,2023-04-27T01:34:22.002Z,SHORT,0.266,187.0,-2.236198716531318,0.0059844126262552,7.0,13.0,2023-04-28T15:02:14.393470,2.662384394603305,Zscore,1.60495
ETC-USD--YFI-USD,ETC-USD,2023-04-28T10:41:17.601Z,SHORT,19.77,2.5,1.8800698632224424,0.0116195567307203,6.0,16.0,2023-04-28T15:42:01.689913,-1.950546779198817,Zscore,0.492746
ETC-USD--YFI-USD,YFI-USD,2023-04-28T10:41:36.498Z,LONG,8230.245902,0.0061,1.8800698632224424,0.0116195567307203,6.0,16.0,2023-04-28T15:42:03.700234,-1.950546779198817,Zscore,-0.272992
XLM-USD--SOL-USD,XLM-USD,2023-04-28T10:46:24.520Z,LONG,0.0952,520.0,-2.085658197091028,0.0132893429029174,7.0,23.0,2023-04-28T16:59:36.706039,-2.631581749029313,SL,-0.478392
XLM-USD--SOL-USD,SOL-USD,2023-04-28T10:46:43.476Z,SHORT,22.609,2.2,-2.085658197091028,0.0132893429029174,7.0,23.0,2023-04-28T16:59:38.428508,-2.631581749029313,SL,-0.815818
XLM-USD--SOL-USD,XLM-USD,2023-04-28T17:04:56.847Z,LONG,0.0943,530.0,-2.6724989234582903,0.0132893429029174,7.0,23.0,2023-04-28T19:16:30.221600,-2.1219133110245383,SL,-0.000716
XLM-USD--SOL-USD,SOL-USD,2023-04-28T17:05:15.409Z,SHORT,22.883,2.2,-2.6724989234582903,0.0132893429029174,7.0,23.0,2023-04-28T19:16:32.281970,-2.1219133110245383,SL,-1.285618
FIL-USD--SUSHI-USD,FIL-USD,2023-04-28T17:03:48.697Z,SHORT,5.35,9.4,1.5082178497617742,0.030805108951234,14.0,33.0,2023-04-28T22:39:43.799238,3.7011982465695374,SL,-1.640913
FIL-USD--SUSHI-USD,SUSHI-USD,2023-04-28T17:04:07.089Z,LONG,1.044,48.3,1.5082178497617742,0.030805108951234,14.0,33.0,2023-04-28T22:39:45.678097,3.7011982465695374,SL,0.239797
XTZ-USD--COMP-USD,XTZ-USD,2023-04-24T21:45:07.510Z,LONG,1.003,50.0,-2.520256853650283,0.0149373090793598,6.0,25.0,2023-04-29T04:16:57.815828,-1.5072025298922151,SL,0.6350629999999999
XTZ-USD--COMP-USD,COMP-USD,2023-04-24T21:45:26.783Z,SHORT,39.7,1.26,-2.520256853650283,0.0149373090793598,6.0,25.0,2023-04-29T04:16:59.715290,-1.5072025298922151,SL,-1.89
ZEC-USD--ZRX-USD,ZEC-USD,2023-04-28T17:00:55.321Z,SHORT,37.8,1.32,1.6591024478217962,0.0262856892528167,8.0,22.0,2023-04-29T08:26:58.248924,-1.6998574640887372,Zscore,0.084484
ZEC-USD--ZRX-USD,ZRX-USD,2023-04-28T17:01:13.645Z,LONG,0.26,193.0,1.6591024478217962,0.0262856892528167,8.0,22.0,2023-04-29T08:27:00.155232,-1.6998574640887372,Zscore,0.193187
COMP-USD--AAVE-USD,COMP-USD,2023-04-29T04:22:50.983Z,SHORT,41.2,1.21,1.767697307658459,0.041772046239643,13.0,21.0,2023-04-29T08:40:58.824605,3.086765654337812,SL,-0.748922
COMP-USD--AAVE-USD,AAVE-USD,2023-04-29T04:23:09.955Z,LONG,72.67,0.7,1.767697307658459,0.041772046239643,13.0,21.0,2023-04-29T08:41:00.748620,3.086765654337812,SL,-0.529699
BCH-USD--1INCH-USD,BCH-USD,2023-04-29T08:27:35.992Z,SHORT,118.7,0.42,2.198279152900315,0.0013341248066001,17.0,10.0,2023-04-29T09:32:42.369944,-2.449640946671767,Zscore,-0.173256
BCH-USD--1INCH-USD,1INCH-USD,2023-04-29T08:27:54.988Z,LONG,0.486,103.0,2.198279152900315,0.0013341248066001,17.0,10.0,2023-04-29T09:32:44.246176,-2.449640946671767,Zscore,1.101476
BCH-USD--UMA-USD,BCH-USD,2023-04-29T09:32:56.935Z,LONG,119.3,0.42,-1.7582657450955703,0.0130890197924697,5.0,29.0,2023-04-29T12:27:41.459957,-3.0165633191265058,SL,0.076664
BCH-USD--UMA-USD,UMA-USD,2023-04-29T09:33:15.613Z,SHORT,1.98,25.4,-1.7582657450955703,0.0130890197924697,5.0,29.0,2023-04-29T12:27:43.432609,-3.0165633191265058,SL,-1.928298
ATOM-USD--ENJ-USD,ATOM-USD,2023-04-28T17:01:52.414Z,SHORT,11.692884,4.3,2.038036021982208,0.0471015538979551,13.0,21.0,2023-04-29T13:20:33.686695,-2.1002734426348075,Zscore,0.014342
ATOM-USD--ENJ-USD,ENJ-USD,2023-04-28T17:02:10.732Z,LONG,0.394,127.0,2.038036021982208,0.0471015538979551,13.0,21.0,2023-04-29T13:20:35.644080,-2.1002734426348075,Zscore,0.428157
XTZ-USD--1INCH-USD,XTZ-USD,2023-04-29T12:28:13.471Z,LONG,1.02,49.0,-2.631440207861641,0.0150343801009715,6.0,21.0,2023-04-29T14:27:22.026765,-2.3454825998535145,SL,0.199649
XTZ-USD--1INCH-USD,1INCH-USD,2023-04-29T12:28:32.619Z,SHORT,0.495,101.0,-2.631440207861641,0.0150343801009715,6.0,21.0,2023-04-29T14:27:23.951701,-2.3454825998535145,SL,-1.457118
MKR-USD--ADA-USD,MKR-USD,2023-04-27T06:17:44.734Z,LONG,698.0,0.072,-2.614628136458867,0.0182999882142959,7.0,30.0,2023-04-29T15:34:17.713943,2.9994906637994294,Zscore,1.009614
MKR-USD--ADA-USD,ADA-USD,2023-04-27T06:18:03.687Z,SHORT,0.41,121.0,-2.614628136458867,0.0182999882142959,7.0,30.0,2023-04-29T15:34:19.771464,2.9994906637994294,Zscore,0.341584
XTZ-USD--1INCH-USD,XTZ-USD,2023-04-29T14:31:44.965Z,LONG,1.026,48.0,-2.7356548426586844,0.0150343801009715,6.0,21.0,2023-04-29T16:18:11.589476,-0.923880004285442,TP,0.081812
XTZ-USD--1INCH-USD,1INCH-USD,2023-04-29T14:32:04.099Z,SHORT,0.512,98.0,-2.7356548426586844,0.0150343801009715,6.0,21.0,2023-04-29T16:18:13.527160,-0.923880004285442,TP,1.726078
ETC-USD--EOS-USD,ETC-USD,2023-04-28T19:17:06.549Z,LONG,19.75,2.5,-2.6839408368186044,0.0009325217541782,22.0,20.0,2023-04-29T18:53:23.047258,2.8510384799973685,Zscore,0.221099
ETC-USD--EOS-USD,EOS-USD,2023-04-28T19:17:25.496Z,SHORT,1.042,47.0,-2.6839408368186044,0.0009325217541782,22.0,20.0,2023-04-29T18:53:26.016508,2.8510384799973685,Zscore,0.13674
FIL-USD--SUSHI-USD,FIL-USD,2023-04-28T22:42:04.831Z,SHORT,5.49,9.1,3.592621285205833,0.001385551316549,12.0,32.0,2023-04-29T20:45:51.794331,2.38113763314477,SL,-1.491972
FIL-USD--SUSHI-USD,SUSHI-USD,2023-04-28T22:42:24.112Z,LONG,1.051,47.8,3.592621285205833,0.001385551316549,12.0,32.0,2023-04-29T20:45:53.744372,2.38113763314477,SL,0.208087
ZEC-USD--UMA-USD,ZEC-USD,2023-04-29T13:22:10.770Z,LONG,38.1,1.32,-1.8932277672097089,0.0476767647758739,7.0,31.0,2023-04-29T20:46:10.551758,-0.3886261473672242,TP,0.6411640000000001
ZEC-USD--UMA-USD,UMA-USD,2023-04-29T13:22:29.765Z,SHORT,2.04,24.5,-1.8932277672097089,0.0476767647758739,7.0,31.0,2023-04-29T20:46:12.757693,-0.3886261473672242,TP,1.1167550000000002
XLM-USD--CRV-USD,XLM-USD,2023-04-29T10:02:59.627Z,LONG,0.0948,520.0,-1.5632258553435212,0.0001279630632738,9.0,21.0,2023-04-29T22:10:54.903015,1.6836244828992228,Zscore,0.317323
XLM-USD--CRV-USD,CRV-USD,2023-04-29T10:03:18.376Z,SHORT,0.9359,53.0,-1.5632258553435212,0.0001279630632738,9.0,21.0,2023-04-29T22:10:57.054867,1.6836244828992228,Zscore,0.153346
UNI-USD--MATIC-USD,UNI-USD,2023-04-25T21:22:55.866Z,LONG,5.448,9.2,-2.6298726654205185,0.002775710463478,7.0,16.0,2023-04-30T01:18:43.448846,1.9094708331876304,TP,1.511084
UNI-USD--MATIC-USD,MATIC-USD,2023-04-25T21:23:14.975Z,SHORT,1.0033,49.0,-2.6298726654205185,0.002775710463478,7.0,16.0,2023-04-30T01:18:45.312497,1.9094708331876304,TP,0.245225
ENJ-USD--ETH-USD,ENJ-USD,2023-04-29T20:49:48.795Z,SHORT,0.397,125.0,1.6603740163580245,0.0184004518315099,8.0,25.0,2023-04-30T05:53:18.253550,-2.486294049298732,Zscore,0.343047
ENJ-USD--ETH-USD,ETH-USD,2023-04-29T20:50:07.780Z,LONG,1906.1,0.026,1.6603740163580245,0.0184004518315099,8.0,25.0,2023-04-30T05:53:20.231733,-2.486294049298732,Zscore,-0.1198299999999999
CELO-USD--ALGO-USD,CELO-USD,2023-04-27T00:27:16.875Z,SHORT,0.614,81.0,2.5359223428624063,0.0306447938796742,21.0,23.0,2023-04-30T08:12:05.584355,-2.584895666835478,Zscore,0.984668
CELO-USD--ALGO-USD,ALGO-USD,2023-04-27T00:27:35.154Z,LONG,0.185046,271.0,2.5359223428624063,0.0306447938796742,21.0,23.0,2023-04-30T08:12:07.565651,-2.584895666835478,Zscore,-0.628613
RUNE-USD--NEAR-USD,RUNE-USD,2023-04-28T17:03:03.059Z,LONG,1.353,37.0,-1.6834866013073038,0.0049924259267921,13.0,24.0,2023-04-30T09:11:03.565977,-0.7371566200968895,SL,0.4924539999999999
RUNE-USD--NEAR-USD,NEAR-USD,2023-04-28T17:03:21.797Z,SHORT,1.904,26.2,-1.6834866013073038,0.0049924259267921,13.0,24.0,2023-04-30T09:11:05.474079,-0.7371566200968895,SL,-1.82882
TRX-USD--DOT-USD,TRX-USD,2023-04-28T10:45:28.713Z,SHORT,0.0661,750.0,1.6488168601690312,0.001223331442652,12.0,11.0,2023-04-30T09:45:35.385471,-1.7223537591075164,Zscore,-1.159895
TRX-USD--DOT-USD,DOT-USD,2023-04-28T10:45:47.905Z,LONG,5.9,8.5,1.6488168601690312,0.001223331442652,12.0,11.0,2023-04-30T09:45:37.418505,-1.7223537591075164,Zscore,1.390818
XTZ-USD--AAVE-USD,XTZ-USD,2023-04-29T16:18:39.613Z,SHORT,1.026,48.0,1.6227443264280728,0.0389439182280389,13.0,18.0,2023-04-30T12:01:00.486412,-1.9292603210831565,Zscore,0.7210840000000001
XTZ-USD--AAVE-USD,AAVE-USD,2023-04-29T16:18:58.740Z,LONG,72.39,0.7,1.6227443264280728,0.0389439182280389,13.0,18.0,2023-04-30T12:01:02.460474,-1.9292603210831565,Zscore,-0.935987
ZRX-USD--COMP-USD,ZRX-USD,2023-04-29T08:42:25.620Z,LONG,0.262,192.0,-3.5243024836014025,0.0200327025931304,7.0,24.0,2023-04-30T12:36:49.623582,-1.3477141130743802,SL,-0.889366
ZRX-USD--COMP-USD,COMP-USD,2023-04-29T08:42:44.331Z,SHORT,41.7,1.19,-3.5243024836014025,0.0200327025931304,7.0,24.0,2023-04-30T12:36:51.849937,-1.3477141130743802,SL,-0.359864
ETC-USD--MKR-USD,ETC-USD,2023-04-29T18:54:35.873Z,LONG,19.89,2.5,-1.7556644262846812,0.0396980631153041,23.0,27.0,2023-04-30T13:09:43.479841,1.7864551483685962,Zscore,-0.4272559999999999
ETC-USD--MKR-USD,MKR-USD,2023-04-29T18:54:54.830Z,SHORT,708.0,0.071,-1.7556644262846812,0.0396980631153041,23.0,27.0,2023-04-30T13:09:45.389413,1.7864551483685962,Zscore,0.52593
ATOM-USD--SOL-USD,ATOM-USD,2023-04-29T22:50:07.586Z,SHORT,11.636,4.3,1.6369645417721934,0.0420515747624286,9.0,13.0,2023-04-30T15:03:04.953186,-2.271969559065679,Zscore,-1.180407
ATOM-USD--SOL-USD,SOL-USD,2023-04-29T22:50:26.484Z,LONG,23.123,2.2,1.6369645417721934,0.0420515747624286,9.0,13.0,2023-04-30T15:03:06.927724,-2.271969559065679,Zscore,1.3929129999999998
RUNE-USD--NEAR-USD,RUNE-USD,2023-04-30T13:10:58.469Z,SHORT,1.357,36.0,1.5661691543516614,0.0027386995424781,10.0,20.0,2023-04-30T16:03:02.350872,-1.7210443536778348,Zscore,-0.7709210000000001
RUNE-USD--NEAR-USD,NEAR-USD,2023-04-30T13:11:17.498Z,LONG,1.929,26.0,1.5661691543516614,0.0027386995424781,10.0,20.0,2023-04-30T16:03:04.489702,-1.7210443536778348,Zscore,1.313991
CELO-USD--ENJ-USD,CELO-USD,2023-04-30T12:01:24.011Z,LONG,0.602494,83.0,-2.477742996499644,0.0064040152173378,14.0,33.0,2023-04-30T16:55:06.800174,2.8716827277681896,Zscore,0.7052259999999999
CELO-USD--ENJ-USD,ENJ-USD,2023-04-30T12:01:42.943Z,SHORT,0.39,126.0,-2.477742996499644,0.0064040152173378,14.0,33.0,2023-04-30T16:55:08.729239,2.8716827277681896,Zscore,-0.573273
ZRX-USD--YFI-USD,ZRX-USD,2023-04-30T12:38:23.124Z,LONG,0.259,194.0,-1.644235099712283,0.0050007338692671,11.0,20.0,2023-04-30T19:21:49.201619,1.8317746704553108,Zscore,-0.382862
ZRX-USD--YFI-USD,YFI-USD,2023-04-30T12:38:42.030Z,SHORT,8214.0,0.0061,-1.644235099712283,0.0050007338692671,11.0,20.0,2023-04-30T19:21:51.230525,1.8317746704553108,Zscore,0.071576
EOS-USD--ALGO-USD,EOS-USD,2023-04-30T16:57:30.841Z,LONG,1.047,47.0,-1.784951263341532,0.0005118996514463,19.0,19.0,2023-04-30T20:05:57.228799,2.6975751295068284,Zscore,-1.511715
EOS-USD--ALGO-USD,ALGO-USD,2023-04-30T16:57:49.848Z,SHORT,0.1838,272.0,-1.784951263341532,0.0005118996514463,19.0,19.0,2023-04-30T20:05:59.273174,2.6975751295068284,Zscore,1.157073
COMP-USD--SOL-USD,COMP-USD,2023-04-30T15:05:40.365Z,LONG,42.5,1.18,-1.6218505419972484,0.0153726082490239,7.0,18.0,2023-04-30T23:44:33.349246,1.7581305467750592,Zscore,-0.73326
COMP-USD--SOL-USD,SOL-USD,2023-04-30T15:05:59.331Z,SHORT,23.714,2.1,-1.6218505419972484,0.0153726082490239,7.0,18.0,2023-04-30T23:44:35.467899,1.7581305467750592,Zscore,1.219724
TRX-USD--BTC-USD,TRX-USD,2023-04-30T15:04:47.723Z,LONG,0.068019,730.0,-2.373316024197165,0.0075795736148985,17.0,17.0,2023-05-01T01:41:45.859736,2.529420515267009,Zscore,-0.693958
TRX-USD--BTC-USD,BTC-USD,2023-04-30T15:05:06.585Z,SHORT,29604.0,0.0017,-2.373316024197165,0.0075795736148985,17.0,17.0,2023-05-01T01:41:47.580907,2.529420515267009,Zscore,1.403256
RUNE-USD--MATIC-USD,RUNE-USD,2023-04-30T16:04:04.927Z,SHORT,1.38,36.0,1.5490851091542472,0.0092477560306753,19.0,27.0,2023-05-01T02:06:56.375156,-1.7430737100198306,Zscore,2.291272
RUNE-USD--MATIC-USD,MATIC-USD,2023-04-30T16:04:24.014Z,LONG,1.014,49.0,1.5490851091542472,0.0092477560306753,19.0,27.0,2023-05-01T02:06:58.089018,-1.7430737100198306,Zscore,-1.947584
CELO-USD--ENJ-USD,CELO-USD,2023-04-30T19:22:18.264Z,SHORT,0.597,83.0,1.5463274234573272,0.0064040152173378,14.0,33.0,2023-05-01T05:20:22.630616,-1.741610990493435,Zscore,0.861314
CELO-USD--ENJ-USD,ENJ-USD,2023-04-30T19:22:37.322Z,LONG,0.387,129.0,1.5463274234573272,0.0064040152173378,14.0,33.0,2023-05-01T05:20:24.636218,-1.741610990493435,Zscore,-0.6333260000000001
ZRX-USD--AAVE-USD,ZRX-USD,2023-04-30T20:08:27.448Z,LONG,0.256,196.0,-2.3352425966013985,0.0008435184749917,9.0,23.0,2023-05-01T12:03:33.661219,2.381753580918556,Zscore,-0.65103
ZRX-USD--AAVE-USD,AAVE-USD,2023-04-30T20:08:46.498Z,SHORT,70.554286,0.7,-2.3352425966013985,0.0008435184749917,9.0,23.0,2023-05-01T12:03:35.637520,2.381753580918556,Zscore,0.862498
LINK-USD--DOGE-USD,LINK-USD,2023-04-29T15:36:15.369Z,SHORT,7.205,6.9,1.7816665282327468,0.0390689067353719,9.0,15.0,2023-05-01T13:03:18.085650,-1.8157418822475933,Zscore,1.71469
LINK-USD--DOGE-USD,DOGE-USD,2023-04-29T15:36:34.365Z,LONG,0.0814,610.0,1.7816665282327468,0.0390689067353719,9.0,15.0,2023-05-01T13:03:19.971140,-1.8157418822475933,Zscore,-1.557192
MKR-USD--CELO-USD,MKR-USD,2023-05-01T12:04:54.806Z,SHORT,696.0,0.072,1.6874106489243907,0.0334958029362103,17.0,25.0,2023-05-01T15:14:35.627533,2.2809891565348903,SL,-0.7311219999999999
MKR-USD--CELO-USD,CELO-USD,2023-05-01T12:05:14.031Z,LONG,0.585,85.0,1.6874106489243907,0.0334958029362103,17.0,25.0,2023-05-01T15:14:37.529662,2.2809891565348903,SL,-0.5866709999999999
NEAR-USD--UNI-USD,NEAR-USD,2023-04-30T23:48:06.204Z,SHORT,1.939,25.6,2.450108450890196,0.003640527136829,22.0,29.0,2023-05-01T15:18:11.394298,-2.6624455570502468,Zscore,2.0181720000000003
NEAR-USD--UNI-USD,UNI-USD,2023-04-30T23:48:25.101Z,LONG,5.492,9.1,2.450108450890196,0.003640527136829,22.0,29.0,2023-05-01T15:18:13.299227,-2.6624455570502468,Zscore,-1.373348
ETC-USD--YFI-USD,ETC-USD,2023-04-30T23:45:47.928Z,LONG,19.6,2.6,-1.5453454416714094,0.0037189108117313,4.0,20.0,2023-05-01T18:43:13.323306,2.03508749330761,Zscore,-1.282498
ETC-USD--YFI-USD,YFI-USD,2023-04-30T23:46:06.915Z,SHORT,8205.0,0.0061,-1.5453454416714094,0.0037189108117313,4.0,20.0,2023-05-01T18:43:15.242788,2.03508749330761,Zscore,1.567184
ZEC-USD--FIL-USD,ZEC-USD,2023-04-29T20:47:24.093Z,LONG,38.7,1.3,-2.552941579295466,0.0105257667303069,10.0,26.0,2023-05-02T08:57:39.287209,2.626054614655151,Zscore,-2.858725
ZEC-USD--FIL-USD,FIL-USD,2023-04-29T20:47:43.267Z,SHORT,5.64,8.8,-2.552941579295466,0.0105257667303069,10.0,26.0,2023-05-02T08:57:41.175195,2.626054614655151,Zscore,3.368327
XTZ-USD--SUSHI-USD,XTZ-USD,2023-04-30T23:44:59.590Z,SHORT,1.006,49.0,2.3015849252047937,0.0023493801383102,4.0,30.0,2023-05-02T10:53:48.127577,-2.3883909091115,Zscore,1.147302
XTZ-USD--SUSHI-USD,SUSHI-USD,2023-04-30T23:45:18.095Z,LONG,1.028,48.8,2.3015849252047937,0.0023493801383102,4.0,30.0,2023-05-02T10:53:50.457118,-2.3883909091115,Zscore,-0.918684
BCH-USD--1INCH-USD,BCH-USD,2023-05-01T15:22:04.727Z,SHORT,116.4,0.43,1.6273402741564351,0.0017510553306591,18.0,11.0,2023-05-02T11:32:48.727244,1.6674584690993113,SL,-1.1122740000000002
BCH-USD--1INCH-USD,1INCH-USD,2023-05-01T15:22:23.736Z,LONG,0.458,109.0,1.6273402741564351,0.0017510553306591,18.0,11.0,2023-05-02T11:32:50.642616,1.6674584690993113,SL,-0.14953
FIL-USD--XLM-USD,FIL-USD,2023-05-02T08:58:16.975Z,LONG,5.28,9.5,-1.754497558605628,0.0228066396991943,17.0,12.0,2023-05-02T13:10:04.155445,1.825836227894368,Zscore,-0.142787
FIL-USD--XLM-USD,XLM-USD,2023-05-02T08:58:35.957Z,SHORT,0.0921,540.0,-1.754497558605628,0.0228066396991943,17.0,12.0,2023-05-02T13:10:06.203137,1.825836227894368,Zscore,-0.03847
ATOM-USD--SOL-USD,ATOM-USD,2023-04-30T23:57:06.114Z,SHORT,11.559,4.3,2.593607616293954,0.0019264369024964,6.0,23.0,2023-05-02T15:22:26.756489,-2.74554908045185,Zscore,2.313587
ATOM-USD--SOL-USD,SOL-USD,2023-04-30T23:57:25.163Z,LONG,22.833,2.2,2.593607616293954,0.0019264369024964,6.0,23.0,2023-05-02T15:22:28.622523,-2.74554908045185,Zscore,-1.389649
LINK-USD--DOGE-USD,LINK-USD,2023-05-01T18:44:24.319Z,LONG,6.891,7.3,-2.1217054892160667,0.0059813206852439,7.0,19.0,2023-05-02T19:44:49.179826,2.18151776981404,Zscore,0.694784
LINK-USD--DOGE-USD,DOGE-USD,2023-05-01T18:44:43.440Z,SHORT,0.0782,630.0,-2.1217054892160667,0.0059813206852439,7.0,19.0,2023-05-02T19:44:51.199791,2.18151776981404,Zscore,-0.429043
ZRX-USD--EOS-USD,ZRX-USD,2023-05-02T10:54:42.602Z,LONG,0.244,206.0,-1.5886413946350362,0.0276479890175897,11.0,21.0,2023-05-02T20:46:53.046749,1.79538531727236,Zscore,1.040403
ZRX-USD--EOS-USD,EOS-USD,2023-05-02T10:55:01.620Z,SHORT,1.02,48.0,-1.5886413946350362,0.0276479890175897,11.0,21.0,2023-05-02T20:46:54.943496,1.79538531727236,Zscore,-0.262715
XTZ-USD--ZEC-USD,XTZ-USD,2023-05-02T13:10:23.985Z,LONG,0.984,50.0,-2.148088022987055,0.0460746693137466,8.0,20.0,2023-05-03T02:20:23.052228,2.262529042928113,Zscore,0.072405
XTZ-USD--ZEC-USD,ZEC-USD,2023-05-02T13:10:42.994Z,SHORT,36.508088,1.36,-2.148088022987055,0.0460746693137466,8.0,20.0,2023-05-03T02:20:24.947170,2.262529042928113,Zscore,0.103524
YFI-USD--CRV-USD,YFI-USD,2023-05-02T11:33:46.567Z,LONG,7957.0,0.0063,-1.617647888966066,0.0339902946259337,20.0,16.0,2023-05-03T14:52:51.927337,1.6908062484765902,Zscore,-0.600773
YFI-USD--CRV-USD,CRV-USD,2023-05-02T11:34:05.621Z,SHORT,0.8893,56.0,-1.617647888966066,0.0339902946259337,20.0,16.0,2023-05-03T14:52:53.841438,1.6908062484765902,Zscore,0.428519
XTZ-USD--ETC-USD,XTZ-USD,2023-05-03T02:20:46.273Z,SHORT,0.983,50.0,1.948601424365059,0.0287432109260893,9.0,16.0,2023-05-03T21:24:16.061532,-3.905441178452843,Zscore,-0.488519
XTZ-USD--ETC-USD,ETC-USD,2023-05-03T02:21:05.338Z,LONG,19.1,2.6,1.948601424365059,0.0287432109260893,9.0,16.0,2023-05-03T21:24:18.046916,-3.905441178452843,Zscore,1.205199
RUNE-USD--NEAR-USD,RUNE-USD,2023-05-03T14:54:18.540Z,SHORT,1.282,38.0,2.5926559991954843,0.0090733032627337,7.0,23.0,2023-05-03T22:25:22.465902,-3.107429126700139,Zscore,-1.898389
RUNE-USD--NEAR-USD,NEAR-USD,2023-05-03T14:54:37.656Z,LONG,1.796,27.8,2.5926559991954843,0.0090733032627337,7.0,23.0,2023-05-03T22:25:24.444395,-3.107429126700139,Zscore,2.627864
ENJ-USD--ZRX-USD,ENJ-USD,2023-05-02T20:48:44.086Z,LONG,0.378,133.0,-1.909734581274276,0.0414354089598027,6.0,30.0,2023-05-03T22:53:07.150418,2.809842798585084,Zscore,1.10557
ENJ-USD--ZRX-USD,ZRX-USD,2023-05-02T20:49:03.096Z,SHORT,0.248,201.0,-1.909734581274276,0.0414354089598027,6.0,30.0,2023-05-03T22:53:09.132604,2.809842798585084,Zscore,-0.991462
SUSHI-USD--CRV-USD,SUSHI-USD,2023-05-03T21:26:21.270Z,LONG,1.035,48.5,-2.602019425147778,0.017440068864865,7.0,15.0,2023-05-04T12:10:57.284229,0.2674876371860724,TP,0.019637
SUSHI-USD--CRV-USD,CRV-USD,2023-05-03T21:26:42.017Z,SHORT,0.9749,51.0,-2.602019425147778,0.017440068864865,7.0,15.0,2023-05-04T12:10:59.408929,0.2674876371860724,TP,1.791008
LINK-USD--DOGE-USD,LINK-USD,2023-05-02T19:46:17.782Z,SHORT,6.975,7.2,1.5505470021483396,0.0092600987674778,6.0,20.0,2023-05-04T13:04:15.498106,-1.7519200924460148,Zscore,-0.509459
LINK-USD--DOGE-USD,DOGE-USD,2023-05-02T19:46:36.910Z,LONG,0.0791,630.0,1.5505470021483396,0.0092600987674778,6.0,20.0,2023-05-04T13:04:17.449939,-1.7519200924460148,Zscore,-0.179642
ZEC-USD--FIL-USD,ZEC-USD,2023-05-04T07:26:56.203Z,LONG,36.9,1.36,-1.5465351470092084,0.0096052048817837,9.0,24.0,2023-05-04T20:02:16.807689,1.7638600919123544,Zscore,-0.87442
ZEC-USD--FIL-USD,FIL-USD,2023-05-04T07:27:15.232Z,SHORT,5.31,9.3,-1.5465351470092084,0.0096052048817837,9.0,24.0,2023-05-04T20:02:18.722743,1.7638600919123544,Zscore,0.619012
RUNE-USD--NEAR-USD,RUNE-USD,2023-05-03T22:26:01.891Z,LONG,1.336,37.0,-1.7766786536840633,0.0090733032627337,7.0,23.0,2023-05-05T05:37:20.775593,2.403260088397106,Zscore,-0.280645
RUNE-USD--NEAR-USD,NEAR-USD,2023-05-03T22:26:21.043Z,SHORT,1.891,26.5,-1.7766786536840633,0.0090733032627337,7.0,23.0,2023-05-05T05:37:22.716546,2.403260088397106,Zscore,1.156813
ZEC-USD--FIL-USD,ZEC-USD,2023-05-04T20:03:13.111Z,LONG,36.3,1.38,-2.055733789919343,0.0085050190932895,10.0,23.0,2023-05-05T08:42:27.620918,2.1731514403218206,Zscore,0.972549
ZEC-USD--FIL-USD,FIL-USD,2023-05-04T20:03:32.070Z,SHORT,5.23,9.5,-2.055733789919343,0.0085050190932895,10.0,23.0,2023-05-05T08:42:29.556067,2.1731514403218206,Zscore,-0.098839
ATOM-USD--SOL-USD,ATOM-USD,2023-05-02T15:24:12.423Z,LONG,11.029,4.5,-2.5036372593423324,0.0250224986629942,7.0,29.0,2023-05-05T08:48:42.612746,2.588728904340062,Zscore,0.230181
ATOM-USD--SOL-USD,SOL-USD,2023-05-02T15:24:31.331Z,SHORT,22.133,2.3,-2.5036372593423324,0.0250224986629942,7.0,29.0,2023-05-05T08:48:44.555897,2.588728904340062,Zscore,0.7151
NEAR-USD--UNI-USD,NEAR-USD,2023-05-05T08:51:46.929Z,LONG,1.853,27.1,-2.2313831288909287,0.0028048317502788,14.0,18.0,2023-05-05T13:37:19.930044,-2.6646857363025704,SL,-0.521149
NEAR-USD--UNI-USD,UNI-USD,2023-05-05T08:52:06.027Z,SHORT,5.312,9.4,-2.2313831288909287,0.0028048317502788,14.0,18.0,2023-05-05T13:37:21.824095,-2.6646857363025704,SL,-0.796412
YFI-USD--MATIC-USD,YFI-USD,2023-05-04T13:44:44.502Z,SHORT,7975.0,0.0063,1.6465811364609246,0.0310936563135476,21.0,12.0,2023-05-05T13:43:23.039225,-2.2547255290925885,Zscore,-0.734079
